Queens_Sale_Price,QUEENS_SALE_DATE,,,Brooklyn_Sale_Price,BROOKLYN_SALE_DATE
30000.00,43888.00,,,1175000.00,43899.00
515000.00,43888.00,,,1550000.00,43899.00
723000.00,43888.00,,,550000.00,43899.00
900000.00,43888.00,,,250000.00,43899.00
335000.00,43888.00,,,1638000.00,43899.00
400000.00,43888.00,,,327677.00,43899.00
430000.00,43888.00,,,352872.00,43899.00
350000.00,43888.00,,,1700000.00,43899.00
282500.00,43888.00,,,3623663.00,43899.00
805000.00,43888.00,,,520500.00,43899.00
760000.00,43888.00,,,68000.00,43899.00
984000.00,43888.00,,,650000.00,43899.00
900000.00,43888.00,,,740000.00,43899.00
750000.00,43888.00,,,605000.00,43899.00
1495000.00,43888.00,,,4200000.00,43899.00
1100000.00,43889.00,,,885000.00,43899.00
1287000.00,43889.00,,,775000.00,43899.00
950000.00,43889.00,,,1522284.00,43899.00
920000.00,43889.00,,,1756481.00,43899.00
1950000.00,43889.00,,,456300.00,43899.00
710000.00,43889.00,,,1094901.00,43899.00
312000.00,43889.00,,,895000.00,43899.00
600000.00,43889.00,,,835000.00,43899.00
390000.00,43889.00,,,650000.00,43899.00
345000.00,43889.00,,,450000.00,43899.00
198500.00,43889.00,,,415000.00,43899.00
340000.00,43889.00,,,10.00,43899.00
185000.00,43889.00,,,2200000.00,43899.00
610000.00,43889.00,,,2200000.00,43899.00
905000.00,43889.00,,,1280000.00,43899.00
305000.00,43889.00,,,1127500.00,43899.00
615000.00,43889.00,,,636000.00,43899.00
1580000.00,43889.00,,,1425000.00,43899.00
268000.00,43889.00,,,2130000.00,43899.00
560000.00,43889.00,,,825000.00,43899.00
3040.00,43889.00,,,275000.00,43899.00
1200000.00,43889.00,,,499000.00,43899.00
865000.00,43889.00,,,2500000.00,43899.00
1488000.00,43889.00,,,2990000.00,43899.00
245000.00,43889.00,,,725000.00,43899.00
228000.00,43889.00,,,1.00,43899.00
892385.00,43889.00,,,1.00,43899.00
2800000.00,43889.00,,,800000.00,43900.00
7000000.00,43889.00,,,2200000.00,43900.00
1700000.00,43889.00,,,600000.00,43900.00
10.00,43889.00,,,910000.00,43900.00
950000.00,43889.00,,,720000.00,43900.00
150000.00,43889.00,,,592500.00,43900.00
558000.00,43889.00,,,1781938.00,43900.00
605859.00,43889.00,,,7500000.00,43900.00
499000.00,43889.00,,,455000.00,43900.00
545000.00,43889.00,,,315000.00,43900.00
549000.00,43889.00,,,420000.00,43900.00
205000.00,43889.00,,,50000.00,43900.00
270000.00,43889.00,,,1600000.00,43900.00
850000.00,43889.00,,,682500.00,43900.00
565000.00,43889.00,,,910000.00,43900.00
280000.00,43889.00,,,815000.00,43900.00
950000.00,43889.00,,,682500.00,43900.00
999500.00,43889.00,,,1700000.00,43900.00
490000.00,43889.00,,,968000.00,43900.00
580000.00,43889.00,,,639175.00,43900.00
975000.00,43889.00,,,375000.00,43900.00
392000.00,43889.00,,,1250000.00,43900.00
465000.00,43889.00,,,755000.00,43900.00
735000.00,43889.00,,,1050000.00,43900.00
1505000.00,43889.00,,,858000.00,43900.00
1500000.00,43889.00,,,285000.00,43900.00
619000.00,43889.00,,,350000.00,43900.00
10.00,43889.00,,,260000.00,43900.00
975000.00,43889.00,,,1995000.00,43900.00
775000.00,43889.00,,,1190000.00,43900.00
494073.00,43889.00,,,1311000.00,43900.00
496809.00,43889.00,,,1600000.00,43900.00
621151.00,43889.00,,,143000.00,43900.00
496809.00,43889.00,,,991776.00,43900.00
222000.00,43889.00,,,1405000.00,43900.00
330000.00,43889.00,,,240000.00,43900.00
620000.00,43889.00,,,400000.00,43900.00
999000.00,43889.00,,,4000000.00,43900.00
1.00,43889.00,,,1340000.00,43900.00
660000.00,43889.00,,,875000.00,43901.00
460000.00,43889.00,,,1398000.00,43901.00
10.00,43889.00,,,335000.00,43901.00
615000.00,43889.00,,,1700000.00,43901.00
900000.00,43889.00,,,1700000.00,43901.00
305000.00,43889.00,,,1700000.00,43901.00
665000.00,43889.00,,,1149500.00,43901.00
925000.00,43889.00,,,2621994.00,43901.00
850000.00,43889.00,,,720000.00,43901.00
561000.00,43889.00,,,1375000.00,43901.00
335000.00,43889.00,,,1990000.00,43901.00
605000.00,43889.00,,,3600.00,43901.00
601841.00,43889.00,,,315000.00,43901.00
555000.00,43889.00,,,475000.00,43901.00
400000.00,43889.00,,,2424555.00,43901.00
462000.00,43889.00,,,515000.00,43901.00
1.00,43889.00,,,875000.00,43901.00
625000.00,43889.00,,,715000.00,43901.00
570000.00,43889.00,,,5900000.00,43901.00
365000.00,43889.00,,,740000.00,43901.00
515000.00,43889.00,,,735000.00,43901.00
375000.00,43889.00,,,598055.00,43901.00
380000.00,43889.00,,,995000.00,43901.00
510000.00,43889.00,,,1140000.00,43901.00
375000.00,43889.00,,,119000.00,43901.00
508000.00,43889.00,,,1.00,43901.00
940000.00,43889.00,,,1064453.00,43901.00
790000.00,43889.00,,,1500000.00,43901.00
995000.00,43889.00,,,745000.00,43901.00
1480000.00,43889.00,,,589000.00,43901.00
50.00,43890.00,,,110000.00,43901.00
1608000.00,43892.00,,,750000.00,43901.00
635000.00,43892.00,,,307000.00,43901.00
657500.00,43892.00,,,999900.00,43901.00
360000.00,43892.00,,,340000.00,43901.00
365000.00,43892.00,,,680000.00,43901.00
379000.00,43892.00,,,545000.00,43901.00
465000.00,43892.00,,,10.00,43901.00
820000.00,43892.00,,,820000.00,43901.00
300000.00,43892.00,,,1450000.00,43901.00
560038.00,43892.00,,,495000.00,43901.00
250000.00,43892.00,,,500000.00,43901.00
785000.00,43892.00,,,955000.00,43901.00
995000.00,43892.00,,,860000.00,43901.00
371888.00,43892.00,,,732000.00,43901.00
352000.00,43892.00,,,732000.00,43901.00
3800000.00,43892.00,,,737500.00,43901.00
839000.00,43892.00,,,288000.00,43901.00
720000.00,43892.00,,,334058.00,43901.00
285000.00,43892.00,,,2700000.00,43901.00
175000.00,43892.00,,,434000.00,43901.00
357900.00,43892.00,,,3200000.00,43901.00
340000.00,43892.00,,,1400000.00,43901.00
755000.00,43892.00,,,2500000.00,43901.00
935000.00,43892.00,,,940000.00,43901.00
770000.00,43892.00,,,1135000.00,43901.00
180000.00,43892.00,,,1280000.00,43902.00
1425000.00,43892.00,,,600000.00,43902.00
375000.00,43892.00,,,974256.00,43902.00
445000.00,43892.00,,,746094.00,43902.00
520000.00,43892.00,,,600000.00,43902.00
1065000.00,43892.00,,,974256.00,43902.00
866169.00,43892.00,,,746094.00,43902.00
1287000.00,43892.00,,,1350000.00,43902.00
208001.00,43892.00,,,555000.00,43902.00
1250000.00,43892.00,,,345000.00,43902.00
660000.00,43892.00,,,835000.00,43902.00
692800.00,43892.00,,,864820.00,43902.00
698700.00,43892.00,,,780000.00,43902.00
679000.00,43892.00,,,775000.00,43902.00
687676.00,43892.00,,,809509.00,43902.00
478964.00,43892.00,,,1200000.00,43902.00
478964.00,43892.00,,,1150000.00,43902.00
687676.00,43892.00,,,580000.00,43902.00
860000.00,43892.00,,,1135000.00,43902.00
340000.00,43892.00,,,995000.00,43902.00
740000.00,43892.00,,,1104500.00,43902.00
23000.00,43892.00,,,1500500.00,43902.00
450000.00,43892.00,,,448000.00,43902.00
10.00,43892.00,,,800000.00,43902.00
405000.00,43892.00,,,999000.00,43902.00
195000.00,43892.00,,,570000.00,43902.00
263000.00,43892.00,,,260000.00,43902.00
1200888.00,43892.00,,,776000.00,43902.00
264000.00,43892.00,,,1526357.00,43902.00
615000.00,43892.00,,,720000.00,43902.00
615000.00,43892.00,,,4250000.00,43902.00
470000.00,43892.00,,,4250000.00,43902.00
555000.00,43892.00,,,4250000.00,43902.00
900000.00,43892.00,,,4250000.00,43902.00
600000.00,43892.00,,,1576751.00,43902.00
905000.00,43892.00,,,1370000.00,43902.00
195000.00,43892.00,,,1020000.00,43902.00
10.00,43892.00,,,1260000.00,43902.00
315000.00,43892.00,,,842500.00,43902.00
660000.00,43893.00,,,657000.00,43902.00
662500.00,43893.00,,,655000.00,43902.00
595000.00,43893.00,,,928200.00,43902.00
1140000.00,43893.00,,,817000.00,43902.00
415000.00,43893.00,,,1065000.00,43902.00
970000.00,43893.00,,,900000.00,43902.00
455000.00,43893.00,,,907000.00,43902.00
400000.00,43893.00,,,3152995.00,43902.00
620000.00,43893.00,,,999995.00,43902.00
700000.00,43893.00,,,425880.00,43902.00
149900.00,43893.00,,,1235613.00,43902.00
950000.00,43893.00,,,895000.00,43902.00
1660000.00,43893.00,,,410000.00,43902.00
1200000.00,43893.00,,,780000.00,43902.00
230000.00,43893.00,,,1649000.00,43902.00
376000.00,43893.00,,,1050000.00,43902.00
560000.00,43893.00,,,10.00,43902.00
830000.00,43893.00,,,690000.00,43902.00
630000.00,43893.00,,,495000.00,43902.00
242000.00,43893.00,,,550000.00,43902.00
848000.00,43893.00,,,1325000.00,43902.00
815000.00,43893.00,,,790000.00,43902.00
1300000.00,43893.00,,,2250000.00,43902.00
300000.00,43893.00,,,400000.00,43902.00
650000.00,43893.00,,,510000.00,43902.00
845000.00,43893.00,,,1275000.00,43903.00
670000.00,43893.00,,,1150000.00,43903.00
990000.00,43893.00,,,600000.00,43903.00
625000.00,43893.00,,,1294632.00,43903.00
10.00,43893.00,,,1425000.00,43903.00
319000.00,43893.00,,,999000.00,43903.00
3104000.00,43893.00,,,10.00,43903.00
900000.00,43893.00,,,2250000.00,43903.00
230000.00,43893.00,,,1240000.00,43903.00
256539.00,43893.00,,,1800000.00,43903.00
660000.00,43893.00,,,435529.00,43903.00
471510.00,43893.00,,,600000.00,43903.00
10.00,43893.00,,,300000.00,43903.00
990000.00,43893.00,,,1800000.00,43903.00
990000.00,43893.00,,,715000.00,43903.00
725000.00,43893.00,,,487000.00,43903.00
900000.00,43893.00,,,437500.00,43903.00
100.00,43893.00,,,555000.00,43903.00
715000.00,43893.00,,,1300000.00,43903.00
486028.00,43893.00,,,400010.00,43903.00
494377.00,43893.00,,,10.00,43903.00
550000.00,43893.00,,,246750.00,43903.00
659000.00,43893.00,,,930000.00,43903.00
550000.00,43893.00,,,2120000.00,43903.00
360000.00,43893.00,,,716479.00,43903.00
630000.00,43893.00,,,6119396.00,43903.00
1317500.00,43893.00,,,10100000.00,43903.00
570000.00,43893.00,,,530000.00,43903.00
332500.00,43893.00,,,610000.00,43903.00
332500.00,43893.00,,,67000.00,43903.00
1000000.00,43893.00,,,2375000.00,43903.00
1340000.00,43893.00,,,1209000.00,43903.00
620000.00,43893.00,,,665000.00,43903.00
300000.00,43893.00,,,3750000.00,43903.00
730000.00,43893.00,,,512180.00,43903.00
342000.00,43893.00,,,530000.00,43903.00
549999.00,43893.00,,,285000.00,43903.00
485000.00,43893.00,,,588000.00,43903.00
499000.00,43893.00,,,1150000.00,43903.00
400000.00,43893.00,,,400000.00,43903.00
643762.00,43893.00,,,999000.00,43903.00
50000.00,43893.00,,,828000.00,43903.00
418000.00,43893.00,,,863000.00,43903.00
325000.00,43893.00,,,605000.00,43903.00
515000.00,43893.00,,,670000.00,43903.00
13950000.00,43894.00,,,342650.00,43903.00
13950000.00,43894.00,,,850000.00,43903.00
13950000.00,43894.00,,,260000.00,43903.00
13950000.00,43894.00,,,1460000.00,43903.00
13950000.00,43894.00,,,675000.00,43903.00
13950000.00,43894.00,,,272500.00,43903.00
13950000.00,43894.00,,,1400000.00,43903.00
13950000.00,43894.00,,,3300000.00,43903.00
13950000.00,43894.00,,,750000.00,43903.00
13950000.00,43894.00,,,640000.00,43903.00
13950000.00,43894.00,,,2800000.00,43903.00
13950000.00,43894.00,,,1250000.00,43903.00
13950000.00,43894.00,,,830000.00,43903.00
2050000.00,43894.00,,,850500.00,43903.00
466000.00,43894.00,,,1525000.00,43903.00
345000.00,43894.00,,,1876300.00,43903.00
555000.00,43894.00,,,1876300.00,43903.00
980000.00,43894.00,,,1876300.00,43903.00
950000.00,43894.00,,,1876300.00,43903.00
300000.00,43894.00,,,1550000.00,43903.00
970000.00,43894.00,,,200000.00,43905.00
970000.00,43894.00,,,260350.00,43905.00
330000.00,43894.00,,,260350.00,43905.00
355000.00,43894.00,,,1185000.00,43906.00
430000.00,43894.00,,,215000.00,43906.00
530000.00,43894.00,,,150000.00,43906.00
309500.00,43894.00,,,978000.00,43906.00
874000.00,43894.00,,,1750000.00,43906.00
1025000.00,43894.00,,,985000.00,43906.00
1395000.00,43894.00,,,4500000.00,43906.00
380000.00,43894.00,,,417000.00,43906.00
818359.00,43894.00,,,2490000.00,43906.00
330888.00,43894.00,,,4500000.00,43906.00
550000.00,43894.00,,,899000.00,43906.00
630000.00,43894.00,,,735000.00,43906.00
660000.00,43894.00,,,825000.00,43906.00
280000.00,43894.00,,,1985588.00,43906.00
343000.00,43894.00,,,1200000.00,43906.00
190000.00,43894.00,,,2157250.00,43906.00
1785000.00,43894.00,,,550000.00,43906.00
208000.00,43894.00,,,880000.00,43906.00
950000.00,43894.00,,,825000.00,43906.00
30000.00,43894.00,,,2000000.00,43906.00
985000.00,43894.00,,,900000.00,43906.00
730000.00,43894.00,,,1428888.00,43906.00
120000.00,43894.00,,,1082402.00,43906.00
1090000.00,43894.00,,,20000.00,43906.00
855000.00,43894.00,,,1375000.00,43906.00
725000.00,43894.00,,,434000.00,43906.00
265000.00,43894.00,,,670000.00,43906.00
200000.00,43894.00,,,622000.00,43906.00
350000.00,43894.00,,,995000.00,43906.00
1085000.00,43894.00,,,560000.00,43906.00
295000.00,43894.00,,,1400000.00,43906.00
456300.00,43894.00,,,755000.00,43906.00
372590.00,43894.00,,,739000.00,43906.00
480000.00,43894.00,,,900000.00,43906.00
870000.00,43894.00,,,680000.00,43906.00
1240000.00,43894.00,,,815500.00,43906.00
403750.00,43894.00,,,650000.00,43906.00
460000.00,43894.00,,,1175000.00,43906.00
401000.00,43894.00,,,10500.00,43906.00
355000.00,43894.00,,,630000.00,43906.00
35000.00,43894.00,,,423365.00,43906.00
579000.00,43894.00,,,2000000.00,43906.00
450000.00,43894.00,,,607500.00,43906.00
585000.00,43894.00,,,165000.00,43906.00
55000.00,43894.00,,,1390000.00,43906.00
470000.00,43894.00,,,720000.00,43906.00
565000.00,43894.00,,,425000.00,43906.00
319000.00,43894.00,,,650000.00,43906.00
575000.00,43894.00,,,850000.00,43906.00
515000.00,43895.00,,,1500000.00,43906.00
799000.00,43895.00,,,1500000.00,43906.00
795000.00,43895.00,,,1500000.00,43906.00
1740000.00,43895.00,,,1500000.00,43906.00
315000.00,43895.00,,,705000.00,43907.00
540000.00,43895.00,,,1970000.00,43907.00
215000.00,43895.00,,,260000.00,43907.00
680000.00,43895.00,,,410000.00,43907.00
1200000.00,43895.00,,,300000.00,43907.00
975000.00,43895.00,,,300000.00,43907.00
960000.00,43895.00,,,300000.00,43907.00
386000.00,43895.00,,,300000.00,43907.00
737500.00,43895.00,,,1795000.00,43907.00
725000.00,43895.00,,,992000.00,43907.00
1200000.00,43895.00,,,915000.00,43907.00
1280000.00,43895.00,,,1300000.00,43907.00
1300000.00,43895.00,,,1350000.00,43907.00
300000.00,43895.00,,,680000.00,43907.00
320000.00,43895.00,,,1270000.00,43907.00
1380504.00,43895.00,,,3600000.00,43907.00
539000.00,43895.00,,,1649999.00,43907.00
400000.00,43895.00,,,510000.00,43907.00
380000.00,43895.00,,,911334.00,43907.00
2800000.00,43895.00,,,565000.00,43907.00
1315000.00,43895.00,,,605859.00,43907.00
845148.00,43895.00,,,625000.00,43907.00
450000.00,43895.00,,,780000.00,43907.00
355000.00,43895.00,,,640000.00,43907.00
210000.00,43895.00,,,2292500.00,43907.00
305000.00,43895.00,,,510000.00,43907.00
328000.00,43895.00,,,385320.00,43907.00
950000.00,43895.00,,,1100000.00,43907.00
838888.00,43895.00,,,340000.00,43907.00
900000.00,43895.00,,,592250.00,43907.00
540000.00,43895.00,,,665000.00,43907.00
70000.00,43895.00,,,700000.00,43907.00
350000.00,43895.00,,,740000.00,43907.00
1325000.00,43895.00,,,770000.00,43907.00
365000.00,43895.00,,,825000.00,43907.00
420000.00,43895.00,,,690000.00,43907.00
291500.00,43895.00,,,275000.00,43907.00
515000.00,43895.00,,,10.00,43907.00
487000.00,43895.00,,,5345000.00,43907.00
487000.00,43895.00,,,995000.00,43907.00
50000.00,43895.00,,,640000.00,43907.00
110000.00,43895.00,,,975000.00,43907.00
845000.00,43895.00,,,3950000.00,43907.00
499000.00,43895.00,,,610000.00,43907.00
950000.00,43895.00,,,812665.00,43907.00
360000.00,43895.00,,,2500000.00,43907.00
1226500.00,43895.00,,,830000.00,43907.00
999000.00,43895.00,,,1250000.00,43907.00
497233.00,43895.00,,,750000.00,43907.00
480000.00,43895.00,,,849000.00,43908.00
500000.00,43895.00,,,890000.00,43908.00
380857.00,43895.00,,,1350000.00,43908.00
359000.00,43895.00,,,275000.00,43908.00
510000.00,43895.00,,,1685000.00,43908.00
500000.00,43895.00,,,295000.00,43908.00
500.00,43895.00,,,520000.00,43908.00
370000.00,43895.00,,,520000.00,43908.00
750000.00,43895.00,,,1485000.00,43908.00
450000.00,43895.00,,,999500.00,43908.00
336141.00,43895.00,,,842000.00,43908.00
507500.00,43895.00,,,450000.00,43908.00
585000.00,43895.00,,,1100000.00,43908.00
535000.00,43895.00,,,752500.00,43908.00
798000.00,43895.00,,,2000000.00,43908.00
795000.00,43895.00,,,1525000.00,43908.00
605000.00,43895.00,,,647000.00,43908.00
75000.00,43895.00,,,1650000.00,43908.00
385000.00,43895.00,,,1286634.00,43908.00
530000.00,43895.00,,,1130000.00,43908.00
750000.00,43895.00,,,535000.00,43908.00
255000.00,43895.00,,,400000.00,43908.00
820000.00,43895.00,,,790000.00,43908.00
675000.00,43896.00,,,760000.00,43908.00
865513.00,43896.00,,,551382.00,43908.00
857756.00,43896.00,,,551382.00,43908.00
720000.00,43896.00,,,821000.00,43908.00
405000.00,43896.00,,,685000.00,43908.00
975000.00,43896.00,,,740000.00,43908.00
680000.00,43896.00,,,10.00,43908.00
217000.00,43896.00,,,1610000.00,43908.00
295000.00,43896.00,,,283000.00,43908.00
410000.00,43896.00,,,220000.00,43908.00
907000.00,43896.00,,,1165000.00,43908.00
752500.00,43896.00,,,910000.00,43908.00
865000.00,43896.00,,,1550000.00,43908.00
491790.00,43896.00,,,1280000.00,43909.00
990000.00,43896.00,,,975000.00,43909.00
317000.00,43896.00,,,1500000.00,43909.00
347500.00,43896.00,,,340000.00,43909.00
1438000.00,43896.00,,,315000.00,43909.00
1550000.00,43896.00,,,455286.00,43909.00
426000.00,43896.00,,,950000.00,43909.00
359000.00,43896.00,,,980000.00,43909.00
1620000.00,43896.00,,,673000.00,43909.00
260000.00,43896.00,,,673000.00,43909.00
237400.00,43896.00,,,1550000.00,43909.00
850000.00,43896.00,,,506000.00,43909.00
172000.00,43896.00,,,579000.00,43909.00
900000.00,43896.00,,,1200000.00,43909.00
6274000.00,43896.00,,,755000.00,43909.00
115000.00,43896.00,,,2530000.00,43909.00
520000.00,43896.00,,,775000.00,43909.00
891000.00,43896.00,,,605000.00,43909.00
560000.00,43896.00,,,3800000.00,43909.00
891000.00,43896.00,,,315000.00,43909.00
685654.00,43896.00,,,1400094.00,43909.00
1410000.00,43896.00,,,845000.00,43909.00
800000.00,43896.00,,,570000.00,43909.00
1195000.00,43896.00,,,840000.00,43909.00
10.00,43896.00,,,770000.00,43909.00
665000.00,43896.00,,,212940.00,43909.00
373186.00,43896.00,,,590000.00,43909.00
469444.00,43896.00,,,640000.00,43909.00
678636.00,43896.00,,,451000.00,43909.00
1125323.00,43896.00,,,700000.00,43909.00
780000.00,43896.00,,,975000.00,43909.00
582000.00,43896.00,,,175000.00,43909.00
600000.00,43896.00,,,420000.00,43909.00
340000.00,43896.00,,,420000.00,43909.00
865000.00,43896.00,,,814600.00,43909.00
855000.00,43896.00,,,1100000.00,43909.00
670000.00,43896.00,,,1600000.00,43909.00
893000.00,43896.00,,,1400000.00,43909.00
385000.00,43896.00,,,1090000.00,43909.00
495000.00,43896.00,,,332500.00,43909.00
985000.00,43896.00,,,585000.00,43909.00
830000.00,43896.00,,,2190000.00,43909.00
410163.00,43896.00,,,575000.00,43909.00
499500.00,43896.00,,,875000.00,43909.00
275000.00,43896.00,,,1350000.00,43909.00
685000.00,43896.00,,,315000.00,43909.00
1085000.00,43896.00,,,920000.00,43909.00
695000.00,43896.00,,,3000.00,43909.00
1000.00,43896.00,,,555000.00,43909.00
10.00,43898.00,,,10.00,43909.00
250000.00,43899.00,,,592092.00,43909.00
692410.00,43899.00,,,1940000.00,43909.00
955000.00,43899.00,,,1866881.00,43909.00
1400000.00,43899.00,,,1300000.00,43909.00
780000.00,43899.00,,,1300000.00,43909.00
1078000.00,43899.00,,,867848.00,43909.00
130000.00,43899.00,,,2666667.00,43909.00
255000.00,43899.00,,,2666666.00,43909.00
110000.00,43899.00,,,2666667.00,43909.00
4750000.00,43899.00,,,775000.00,43909.00
898000.00,43899.00,,,1395000.00,43909.00
1330000.00,43899.00,,,1295000.00,43909.00
10.00,43899.00,,,980000.00,43909.00
750000.00,43899.00,,,599000.00,43909.00
